1892947264515607227,10:00:33,SiM2,FORTS: ‘ьючерсы,SiM2,77659,0.00,110,8542490.00,,,0,,,,B
1892947264515607399,10:00:35,SiM2,FORTS: ‘ьючерсы,SiM2,77782,0.00,116,9022712.00,,,0,,,,S
1892947264515607679,10:00:43,SiM2,FORTS: ‘ьючерсы,SiM2,77731,0.00,109,8472679.00,,,0,,,,S
1892947264515608571,10:00:58,SiM2,FORTS: ‘ьючерсы,SiM2,77703,0.00,120,9324360.00,,,0,,,,S
1892947264515609133,10:01:12,SiM2,FORTS: ‘ьючерсы,SiM2,77775,0.00,107,8321925.00,,,0,,,,B
1892947264515610367,10:01:47,SiM2,FORTS: ‘ьючерсы,SiM2,77800,0.00,115,8947000.00,,,0,,,,B
1892947264515610960,10:01:58,SiM2,FORTS: ‘ьючерсы,SiM2,77800,0.00,120,9336000.00,,,0,,,,S
1892947264515615469,10:04:32,SiM2,FORTS: ‘ьючерсы,SiM2,77855,0.00,286,22266530.00,,,0,,,,S
1892947264515615689,10:04:42,SiM2,FORTS: ‘ьючерсы,SiM2,77805,0.00,200,15561000.00,,,0,,,,S
1892947264515616640,10:05:10,SiM2,FORTS: ‘ьючерсы,SiM2,77865,0.00,200,15573000.00,,,0,,,,S
1892947264515617001,10:05:30,SiM2,FORTS: ‘ьючерсы,SiM2,77842,0.00,144,11209248.00,,,0,,,,B
1892947264515618254,10:06:05,SiM2,FORTS: ‘ьючерсы,SiM2,77900,0.00,133,10360700.00,,,0,,,,B
1892947264515618523,10:06:09,SiM2,FORTS: ‘ьючерсы,SiM2,77932,0.00,150,11689800.00,,,0,,,,B
1892947264515621352,10:07:57,SiM2,FORTS: ‘ьючерсы,SiM2,77960,0.00,104,8107840.00,,,0,,,,S
1892947264515621783,10:08:14,SiM2,FORTS: ‘ьючерсы,SiM2,77990,0.00,200,15598000.00,,,0,,,,B
1892947264515623879,10:08:57,SiM2,FORTS: ‘ьючерсы,SiM2,78060,0.00,107,8352420.00,,,0,,,,S
1892947264515626425,10:09:58,SiM2,FORTS: ‘ьючерсы,SiM2,78200,0.00,118,9227600.00,,,0,,,,S
1892947264515626431,10:09:58,SiM2,FORTS: ‘ьючерсы,SiM2,78200,0.00,170,13294000.00,,,0,,,,S
1892947264515626655,10:10:01,SiM2,FORTS: ‘ьючерсы,SiM2,78200,0.00,200,15640000.00,,,0,,,,B
1892947264515627217,10:10:06,SiM2,FORTS: ‘ьючерсы,SiM2,78280,0.00,109,8532520.00,,,0,,,,B
1892947264515628397,10:10:26,SiM2,FORTS: ‘ьючерсы,SiM2,78194,0.00,296,23145424.00,,,0,,,,S
1892947264515629698,10:10:51,SiM2,FORTS: ‘ьючерсы,SiM2,78200,0.00,145,11339000.00,,,0,,,,B
1892947264515629829,10:10:54,SiM2,FORTS: ‘ьючерсы,SiM2,78150,0.00,309,24148350.00,,,0,,,,S
1892947264515629853,10:10:54,SiM2,FORTS: ‘ьючерсы,SiM2,78150,0.00,166,12972900.00,,,0,,,,S
1892947264515629856,10:10:54,SiM2,FORTS: ‘ьючерсы,SiM2,78150,0.00,176,13754400.00,,,0,,,,S
1892947264515631222,10:11:55,SiM2,FORTS: ‘ьючерсы,SiM2,78180,0.00,105,8208900.00,,,0,,,,S
1892947264515631224,10:11:55,SiM2,FORTS: ‘ьючерсы,SiM2,78180,0.00,170,13290600.00,,,0,,,,S
1892947264515631714,10:12:12,SiM2,FORTS: ‘ьючерсы,SiM2,78150,0.00,520,40638000.00,,,0,,,,B
1892947264515631715,10:12:12,SiM2,FORTS: ‘ьючерсы,SiM2,78150,0.00,123,9612450.00,,,0,,,,B
1892947264515631747,10:12:12,SiM2,FORTS: ‘ьючерсы,SiM2,78185,0.00,242,18920770.00,,,0,,,,S
1892947264515631748,10:12:12,SiM2,FORTS: ‘ьючерсы,SiM2,78185,0.00,128,10007680.00,,,0,,,,S
1892947264515632287,10:12:46,SiM2,FORTS: ‘ьючерсы,SiM2,78130,0.00,792,61878960.00,,,0,,,,B
1892947264515636899,10:16:28,SiM2,FORTS: ‘ьючерсы,SiM2,78200,0.00,248,19393600.00,,,0,,,,S
1892947264515638874,10:17:41,SiM2,FORTS: ‘ьючерсы,SiM2,78180,0.00,384,30021120.00,,,0,,,,S
1892947264515641934,10:21:24,SiM2,FORTS: ‘ьючерсы,SiM2,78220,0.00,156,12202320.00,,,0,,,,B
1892947264515650664,10:25:25,SiM2,FORTS: ‘ьючерсы,SiM2,78425,0.00,187,14665475.00,,,0,,,,S
1892947264515653431,10:26:33,SiM2,FORTS: ‘ьючерсы,SiM2,78398,0.00,147,11524506.00,,,0,,,,B
1892947264515654593,10:27:42,SiM2,FORTS: ‘ьючерсы,SiM2,78316,0.00,182,14253512.00,,,0,,,,S
1892947264515656003,10:28:56,SiM2,FORTS: ‘ьючерсы,SiM2,78340,0.00,182,14257880.00,,,0,,,,B
1892947264515656048,10:28:58,SiM2,FORTS: ‘ьючерсы,SiM2,78356,0.00,120,9402720.00,,,0,,,,S
1892947264515656124,10:29:03,SiM2,FORTS: ‘ьючерсы,SiM2,78340,0.00,146,11437640.00,,,0,,,,B
1892947264515656499,10:29:31,SiM2,FORTS: ‘ьючерсы,SiM2,78340,0.00,140,10967600.00,,,0,,,,B
1892947264515657146,10:30:08,SiM2,FORTS: ‘ьючерсы,SiM2,78340,0.00,102,7990680.00,,,0,,,,S
1892947264515657401,10:30:18,SiM2,FORTS: ‘ьючерсы,SiM2,78340,0.00,108,8460720.00,,,0,,,,B
1892947264515661362,10:34:41,SiM2,FORTS: ‘ьючерсы,SiM2,78352,0.00,143,11204336.00,,,0,,,,S
