1892947260220637692,10:00:05,SiM2,FORTS: ‘ьючерсы,SiM2,79950,0.00,104,8314800.00,,,0,,,,S
1892947260220638036,10:00:10,SiM2,FORTS: ‘ьючерсы,SiM2,79800,0.00,150,11970000.00,,,0,,,,S
1892947260220638260,10:00:10,SiM2,FORTS: ‘ьючерсы,SiM2,79735,0.00,300,23920500.00,,,0,,,,B
1892947260220639688,10:00:32,SiM2,FORTS: ‘ьючерсы,SiM2,79800,0.00,200,15960000.00,,,0,,,,B
1892947260220641279,10:01:02,SiM2,FORTS: ‘ьючерсы,SiM2,79980,0.00,300,23994000.00,,,0,,,,S
1892947260220642512,10:01:27,SiM2,FORTS: ‘ьючерсы,SiM2,79982,0.00,150,11997300.00,,,0,,,,B
1892947260220644396,10:02:41,SiM2,FORTS: ‘ьючерсы,SiM2,79955,0.00,105,8395275.00,,,0,,,,S
1892947260220645080,10:03:00,SiM2,FORTS: ‘ьючерсы,SiM2,80001,0.00,177,14160177.00,,,0,,,,B
1892947260220645119,10:03:02,SiM2,FORTS: ‘ьючерсы,SiM2,80001,0.00,106,8480106.00,,,0,,,,B
1892947260220645710,10:03:21,SiM2,FORTS: ‘ьючерсы,SiM2,79997,0.00,130,10399610.00,,,0,,,,B
1892947260220645736,10:03:24,SiM2,FORTS: ‘ьючерсы,SiM2,80000,0.00,170,13600000.00,,,0,,,,B
1892947260220651158,10:06:53,SiM2,FORTS: ‘ьючерсы,SiM2,79900,0.00,112,8948800.00,,,0,,,,B
1892947260220653771,10:08:59,SiM2,FORTS: ‘ьючерсы,SiM2,80000,0.00,230,18400000.00,,,0,,,,S
1892947260220655954,10:10:13,SiM2,FORTS: ‘ьючерсы,SiM2,80000,0.00,160,12800000.00,,,0,,,,S
1892947260220655955,10:10:13,SiM2,FORTS: ‘ьючерсы,SiM2,80000,0.00,530,42400000.00,,,0,,,,S
1892947260220657324,10:11:10,SiM2,FORTS: ‘ьючерсы,SiM2,80070,0.00,221,17695470.00,,,0,,,,S
1892947260220658009,10:11:36,SiM2,FORTS: ‘ьючерсы,SiM2,80030,0.00,219,17526570.00,,,0,,,,S
1892947260220659888,10:12:45,SiM2,FORTS: ‘ьючерсы,SiM2,80100,0.00,198,15859800.00,,,0,,,,S
1892947260220660863,10:13:15,SiM2,FORTS: ‘ьючерсы,SiM2,80070,0.00,103,8247210.00,,,0,,,,S
1892947260220661061,10:13:23,SiM2,FORTS: ‘ьючерсы,SiM2,80070,0.00,321,25702470.00,,,0,,,,S
1892947260220662640,10:15:03,SiM2,FORTS: ‘ьючерсы,SiM2,80000,0.00,115,9200000.00,,,0,,,,S
1892947260220662645,10:15:03,SiM2,FORTS: ‘ьючерсы,SiM2,80000,0.00,275,22000000.00,,,0,,,,S
1892947260220664406,10:16:09,SiM2,FORTS: ‘ьючерсы,SiM2,79976,0.00,145,11596520.00,,,0,,,,B
1892947260220665103,10:16:39,SiM2,FORTS: ‘ьючерсы,SiM2,79967,0.00,167,13354489.00,,,0,,,,B
1892947260220665927,10:17:39,SiM2,FORTS: ‘ьючерсы,SiM2,79930,0.00,126,10071180.00,,,0,,,,B
